A1,A2,B1,B2,C1,C2,TOEFL,IELTS,SAT,userLevelByHuman
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8,0.15,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1
0.88,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.28,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.68,0.6,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.6,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.57,0.55,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.851,0.55,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.001,0.7,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.35,0.0,0.0,0.0,0.001,0.0,0.0,1
0.8,0.7,0.3,0.3,0.0,0.0,0.0,0.0,0.001,1
0.85,0.65,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.9,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.62,0.55,0.4,0.0,0.0,0.0,0.0,0.0,0.001,1
0.9,0.3,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.8,0.45,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.851,0.55,0.3,0.0,0.0,0.0,0.001,0.0,0.0,1
0.6,0.65,0.42,0.25,0.27,0.0,0.0,0.0,0.001,1
0.9,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.9,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.83,0.4,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.78,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.35,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.75,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.001,1
0.001,0.7,0.2,0.4,0.0,0.001,0.0,0.0,0.0,1
0.001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8,0.45,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.75,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.77,0.15,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.001,0.0,0.0,0.0,0.0,1
1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.62,0.55,0.0,0.251,0.4,0.0,0.0,0.0,0.0,1
0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.45,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.9,0.35,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.67,0.4,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.569,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.75,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.3,0.2,0.0,0.0,0.0,0.001,0.0,1
1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.72,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.9,0.3,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.9,0.451,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.9,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.001,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.83,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.7,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.8,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.77,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.9,0.469,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.75,0.65,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.78,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.8,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.45,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.6,0.65,0.42,0.25,0.27,0.001,0.0,0.0,0.0,1
0.0,0.45,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.001,0.0,1
0.82,0.2,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,1
0.5,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.62,0.55,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.5,0.45,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.93,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.83,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.75,0.27,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.93,0.5,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.35,0.0,0.0,0.0,0.0,0.0,0.002,0.0,1
0.0,0.401,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.64,0.6,0.199,0.0,0.1,0.0,0.0,0.0,0.0,1
0.9,0.35,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.901,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.5,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,1
0.93,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.6,0.65,0.42,0.25,0.27,0.0,0.001,0.0,0.001,1
0.83,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.9,0.5,0.2,0.25,0.0,0.0,0.001,0.0,0.0,1
0.9,0.45,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.9,0.451,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.9,0.35,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.57,0.0,0.001,0.2,0.0,0.0,0.0,0.0,1
0.0,0.0,0.1,0.001,0.3,0.0,0.0,0.0,0.0,1
0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.5,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.0,0.101,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.53,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.62,0.55,0.4,0.0,0.0,0.0,0.0,0.001,0.001,1
1.0,0.27,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.88,0.5,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.8,0.701,0.3,0.3,0.0,0.0,0.0,0.0,0.001,1
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.73,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.001,0.0,1
0.5,0.501,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.93,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,1
0.9,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,1
0.899,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,1
0.8,0.45,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.0,0.7,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.151,0.0,0.001,0.0,0.0,0.0,0.0,1
0.0,0.0,0.25,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.87,0.47,0.15,0.001,0.0,0.0,0.0,0.0,0.0,1
0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.88,0.5,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.9,0.3,0.001,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.33,0.2,0.2,0.0,0.0,0.0,0.0,0.001,1
0.001,0.4,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.57,0.6,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.9,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,1
0.53,0.57,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.701,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.7,0.0,0.101,0.0,0.0,0.0,0.0,0.0,1
0.0,0.401,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.0,0.7,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1
0.9,0.13,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.9,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.9,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,1
0.73,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.0,0.6,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.62,0.55,0.4,0.0,0.0,0.0,0.0,0.0,0.001,1
0.0,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.88,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.6,0.65,0.419,0.25,0.27,0.0,0.0,0.0,0.0,1
0.76,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.35,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
1.0,0.4,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.47,0.4,0.4,0.2,0.001,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.931,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.95,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.95,0.7,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.83,0.3,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.72,0.57,0.0,0.001,0.0,0.0,0.0,0.0,0.001,1
0.75,0.27,0.0,0.0,0.0,0.002,0.0,0.0,0.0,1
0.75,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.93,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
1.0,0.0,0.3,0.2,0.0,0.0,0.001,0.0,0.0,1
0.001,0.7,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,1
0.0,0.7,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.0,0.001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.85,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.0,0.45,0.001,0.0,0.0,0.0,0.0,0.0,0.001,1
0.6,0.65,0.42,0.25,0.27,0.0,0.001,0.001,0.001,1
1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.57,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.9,0.2,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.901,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.95,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.8,0.45,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.85,0.47,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.93,0.6,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.83,0.27,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.0,0.67,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.97,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.27,0.0,0.001,0.0,0.001,0.0,0.0,0.0,1
0.57,0.549,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
1.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.9,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.001,0.0,0.25,0.001,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,1
0.87,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.001,1
0.901,0.35,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.0,0.6,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.9,0.35,0.0,0.0,0.0,0.001,0.0,0.001,0.0,1
0.95,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.851,0.55,0.3,0.0,0.001,0.0,0.0,0.0,0.0,1
0.95,0.45,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.83,0.45,0.0,0.3,0.001,0.0,0.0,0.0,0.0,1
0.57,0.6,0.0,0.0,0.0,0.001,0.001,0.0,0.0,1
0.73,0.46799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.7,0.2,0.4,0.0,0.001,0.0,0.0,0.0,1
0.0,0.0,0.2,0.001,0.0,0.0,0.0,0.0,0.0,1
0.001,0.7,0.2,0.4,0.0,0.001,0.001,0.0,0.0,1
0.6,0.649,0.419,0.25,0.27,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.95,0.7,0.0,0.001,0.001,0.0,0.0,0.0,0.0,1
0.93,0.38,0.1,0.35,0.3,0.0,0.0,0.001,0.0,1
0.75,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,1
0.62,0.5,0.0,0.351,0.0,0.0,0.0,0.0,0.0,1
0.8,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.87,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.88,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.0,0.7,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.67,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,1
0.9,0.451,0.0,0.001,0.0,0.0,0.001,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,1
1.0,0.4,0.001,0.001,0.0,0.0,0.0,0.0,0.0,1
0.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.77,0.15,0.0,0.001,0.0,0.0,0.001,0.0,0.0,1
0.0,0.45,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.45,0.001,0.0,0.0,0.0,0.0,0.0,0.001,1
0.0,0.001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1
0.85,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.62,0.47,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
1.0,0.0,0.3,0.2,0.0,0.0,0.001,0.0,0.001,1
0.569,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.65,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.82,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.75,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1
0.0,0.4,0.0,0.299,0.0,0.0,0.0,0.001,0.0,1
0.001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.87,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.66,0.4,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.8,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.25,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.569,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.85,0.65,0.0,0.0,0.001,0.0,0.001,0.0,0.0,1
0.901,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.95,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.899,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.97,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,1
1.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.35,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.001,0.6,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.9,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,1
0.0,0.57,0.001,0.0,0.2,0.0,0.0,0.0,0.0,1
0.9,0.451,0.0,0.001,0.0,0.001,0.001,0.0,0.0,1
0.83,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.451,0.0,0.001,0.0,0.0,0.001,0.001,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.87,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.77,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,1
0.899,0.5,0.2,0.25,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,1
0.849,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.77,0.601,0.3,0.4,0.0,0.0,0.0,0.0,0.0,1
0.95,0.45,0.001,0.0,0.0,0.0,0.0,0.0,0.001,1
0.73,0.469,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.9,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.83,0.5,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.0,0.0,0.001,0.0,0.0,1
0.95,0.25,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.0,0.001,0.0,0.0,0.001,1
0.95,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.0,0.0,0.25,0.0,0.0,0.0,0.001,0.0,0.0,1
0.901,0.3,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1
0.62,0.55,0.4,0.0,0.0,0.001,0.0,0.0,0.0,1
0.83,0.5,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.93,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.8,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.78,0.62,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
1.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3,0.0,0.001,0.0,0.0,0.001,0.0,1
0.83,0.5,0.0,0.001,0.0,0.0,0.001,0.0,0.0,1
0.95,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.77,0.57,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.8,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
1.0,0.27,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.001,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.85,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.601,0.65,0.42,0.25,0.27,0.0,0.0,0.0,0.0,1
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1
0.0,0.7,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.95,0.6,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.55,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
0.97,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.61,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1
0.9,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.78,0.38,0.0,0.0,0.299,0.0,0.0,0.0,0.0,1
0.78,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1
0.0,0.5,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1
0.68,0.6,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6,0.001,0.0,0.0,0.001,0.0,0.0,0.0,1
0.001,0.7,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1
